249856,132.149901380671
524288,132.149901380671
796672,131.163708086785
1073152,133.136094674556
1347584,132.149901380671
1624064,133.136094674556
1900544,133.136094674556
2177024,133.136094674556
2453504,133.136094674556
2727936,132.149901380671
3004416,133.136094674556
3280896,133.136094674556
3555328,132.149901380671
3831808,133.136094674556
4106240,132.149901380671
4382720,133.136094674556
4659200,133.136094674556
4933632,132.149901380671
5210112,133.136094674556
5486592,133.136094674556
5763072,133.136094674556
6039552,133.136094674556
6313984,132.149901380671
6590464,133.136094674556
6866944,133.136094674556
7143424,133.136094674556
7417856,132.149901380671
7694336,133.136094674556
7970816,133.136094674556
8245248,132.149901380671
8521728,133.136094674556
8798208,133.136094674556
9074688,133.136094674556
9349120,132.149901380671
9625600,133.136094674556
9902080,133.136094674556
10178560,133.136094674556
10452992,132.149901380671
10729472,133.136094674556
11005952,133.136094674556
11280384,132.149901380671
11556864,133.136094674556
11833344,133.136094674556
12109824,133.136094674556
12384256,132.149901380671
12660736,133.136094674556
12937216,133.136094674556
13211648,132.149901380671
13488128,133.136094674556
13764608,133.136094674556
14041088,133.136094674556
14317568,133.136094674556
14592000,132.149901380671
14868480,133.136094674556
15144960,133.136094674556
15419392,132.149901380671
15695872,133.136094674556
15972352,133.136094674556
16246784,132.149901380671
16523264,133.136094674556
16799744,133.136094674556
17076224,133.136094674556
17350656,132.149901380671
17627136,133.136094674556
17903616,133.136094674556
18178048,132.149901380671
18454528,133.136094674556
18731008,133.136094674556
19007488,133.136094674556
19283968,133.136094674556
19558400,132.149901380671
19834880,133.136094674556
20111360,133.136094674556
20387840,133.136094674556
20662272,132.149901380671
20938752,133.136094674556
21215232,133.136094674556
21491712,133.136094674556
21768192,133.136094674556
22044672,133.136094674556
22319104,132.149901380671
22595584,133.136094674556
22872064,133.136094674556
23148544,133.136094674556
23425024,133.136094674556
23701504,133.136094674556
23977984,133.136094674556
24252416,132.149901380671
24528896,133.136094674556
24805376,133.136094674556
25081856,133.136094674556
25356288,132.149901380671
25632768,133.136094674556
25909248,133.136094674556
26183680,132.149901380671
26460160,133.136094674556
26736640,133.136094674556
27011072,132.149901380671
27287552,133.136094674556
27564032,133.136094674556
