0,104.536489151874
217088,104.536489151874
442368,108.481262327416
653312,101.577909270217
878592,108.481262327416
1097728,105.522682445759
1316864,105.522682445759
1542144,108.481262327416
1753088,101.577909270217
1978368,108.481262327416
2197504,105.522682445759
2416640,105.522682445759
2641920,108.481262327416
2852864,101.577909270217
3078144,108.481262327416
3295232,104.536489151874
3514368,105.522682445759
3739648,108.481262327416
3950592,101.577909270217
4175872,108.481262327416
4395008,105.522682445759
4614144,105.522682445759
4837376,107.495069033531
5050368,102.564102564103
5275648,108.481262327416
5494784,105.522682445759
5713920,105.522682445759
5937152,107.495069033531
6150144,102.463054187192
6375424,108.481262327416
6594560,105.522682445759
6813696,105.522682445759
7036928,107.495069033531
7249920,102.564102564103
7475200,108.481262327416
7694336,105.522682445759
7913472,105.522682445759
8136704,107.495069033531
8349696,102.564102564103
8574976,108.481262327416
8792064,104.536489151874
9009152,104.536489151874
9234432,108.481262327416
9449472,103.550295857988
9674752,108.481262327416
9891840,104.536489151874
10104832,102.564102564103
10330112,108.481262327416
10543104,102.564102564103
10770432,109.467455621302
10987520,104.536489151874
11204608,104.536489151874
11429888,108.481262327416
11642880,102.564102564103
11870208,109.467455621302
12087296,104.536489151874
12304384,104.536489151874
12529664,108.481262327416
12742656,102.564102564103
12969984,109.467455621302
13185024,103.550295857988
13404160,105.522682445759
13629440,108.481262327416
13840384,101.577909270217
14067712,109.467455621302
14284800,104.536489151874
14503936,105.522682445759
14727168,107.495069033531
14940160,102.564102564103
15167488,109.467455621302
15384576,104.536489151874
15603712,105.522682445759
15826944,107.495069033531
16039936,102.564102564103
16267264,109.467455621302
16484352,104.536489151874
16703488,105.522682445759
16926720,107.495069033531
17139712,102.564102564103
17367040,109.467455621302
17584128,104.536489151874
17805312,106.508875739645
18026496,106.508875739645
18241536,103.550295857988
18466816,108.481262327416
18683904,104.536489151874
18900992,104.536489151874
19126272,108.481262327416
19339264,102.564102564103
19566592,109.467455621302
19783680,104.536489151874
20000768,104.536489151874
20226048,108.481262327416
20441088,103.550295857988
20666368,108.481262327416
20883456,104.536489151874
21100544,104.536489151874
21325824,108.481262327416
21540864,103.550295857988
21766144,108.481262327416
21983232,104.536489151874
22202368,105.522682445759
22425600,107.495069033531
22640640,103.550295857988
22865920,108.481262327416
23080960,103.550295857988
23302144,106.508875739645
23525376,107.495069033531
23740416,103.550295857988
23965696,108.481262327416
24180736,103.550295857988
24401920,106.508875739645
24625152,107.495069033531
24840192,103.550295857988
25065472,108.481262327416
25280512,103.550295857988
25501696,106.508875739645
25726976,108.481262327416
25939968,102.564102564103
26167296,109.467455621302
26380288,102.564102564103
26601472,106.508875739645
26822656,106.508875739645
27037696,103.550295857988
27262976,108.481262327416
27480064,104.536489151874
27699200,105.522682445759
27922432,107.495069033531
28137472,103.550295857988
28362752,108.481262327416
28581888,105.522682445759
28798976,104.536489151874
29024256,108.481262327416
29237248,102.564102564103
29464576,109.467455621302
29681664,104.536489151874
29898752,104.536489151874
30124032,108.481262327416
30337024,102.564102564103
30564352,109.467455621302
30781440,104.536489151874
30998528,104.536489151874
31223808,108.481262327416
31436800,102.564102564103
31664128,109.467455621302
31877120,102.564102564103
32098304,106.508875739645
32323584,108.481262327416
32536576,102.564102564103
32763904,109.467455621302
32978944,103.550295857988
33198080,105.522682445759
33423360,108.481262327416
33636352,102.564102564103
33863680,109.467455621302
34078720,103.550295857988
34297856,105.522682445759
34523136,108.481262327416
34736128,102.564102564103
34963456,109.467455621302
35178496,103.550295857988
35397632,105.522682445759
35622912,108.481262327416
35835904,102.564102564103
36061184,108.481262327416
36278272,104.536489151874
36497408,105.522682445759
36722688,108.481262327416
36935680,102.564102564103
37160960,108.481262327416
37378048,104.536489151874
37597184,105.522682445759
37822464,108.481262327416
38035456,102.564102564103
38260736,108.481262327416
38477824,104.536489151874
38699008,106.508875739645
38922240,107.495069033531
39135232,102.564102564103
39360512,108.481262327416
